Input Name,Input Address,Title,Rating,Reviews,Price Level,Tags,price_level_mapped,price_level_missing,rating_missing,reviews_missing
Espresso House - Ballerup,"Banetoften 30, 2750 Ballerup",Espresso House,3.5,276.0,1-100 kr a persona,", ",1.0,False,True,False
DDTM Kanalen v/ Dorte Sys Dahlstrøm,"Kanalvejen 3, 3250 Gilleleje",Restaurant Kanalen,3.5,955.0,,", , , , , , , , , ",2.0,True,True,False
SEIJ Food ApS,"Lillegrund 2, 4. th, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Islands Brygge,"Islands Brygge 21, 2300 København S",Islands Brygge 21,3.5,5.0,,,2.0,True,True,True
Joe & The Juice - Sandkaj,"Sandkaj 19, 2150 Nordhavn",JOE & THE JUICE,3.5,52.0,1-100 kr a persona,,1.0,False,True,False
Frede og Vester's ApS,"Falkoner Alle 15, 4. th, 2000 Frederiksberg",Frede & Vester's,3.5,380.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Spinderiet,"Valby Torvegade 9, 2500 Valby",Spinderiet,3.5,4.023,,", , , , , , , , , , , , , , , , ",2.0,True,True,False
Jack's - Amager Strandpark,"Amager Strand Promenaden 1, 2300 København S",Jack's,3.5,6.0,,,2.0,True,True,False
Jack's - BaseCamp Sølvgade,"Georg Brandes Plads 2, 1307 København K",DIS Sølvgade,3.5,217.0,,", , , , , , , , , ",2.0,True,True,False
Eksperimenterende Frikadelle I/S,"Møntmestervej 50, 2. th, 2400 København NV",,3.5,5.0,,,2.0,True,True,True
Luftkastellet Søder Hoved,"Refshalevej 147, 3., 1432 København K",Skabelonloftet,3.5,62.0,,,2.0,True,True,False
Finn Inn v/Finn Embøl Hansen,"Taastrup Hovedgade 77, 2630 Taastrup",,3.5,5.0,,,2.0,True,True,True
Beertunes,"Gammel Køge Landevej 40, 3. 332, 2500 Valby",,3.5,5.0,,,2.0,True,True,True
Coffee Fix,"Ruskær 10, st. th, 2610 Rødovre",,3.5,5.0,,,2.0,True,True,True
The mobile Coffee Shop I/S,"Skelbæk 7, 3600 Frederikssund",,3.5,5.0,,,2.0,True,True,True
Nonna cafe ApS,"Kompagnistræde 10, 1208 København K",Nonna Cafe,3.5,99.0,1-100 kr a persona,", , , , , , , , , ",1.0,False,True,False
Jack's - Bellevue Syd,"Strandvejen 338, 2930 Klampenborg",,3.5,5.0,,,2.0,True,True,True
Segall Group ApS,"Amagerbrogade 2, 3. th, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Stemning ApS,"Industriparken 25, kl., 2750 Ballerup",,3.5,5.0,,,2.0,True,True,True
Mokkariet Istedgade,"Istedgade 17, st. tv, 1650 København V",Mokkariet,3.5,107.0,,", , , , ",2.0,True,True,False
ROVSING EJENDOMME ApS,"Paris Boulevard 12, 2650 Hvidovre",Rovsing A/S,3.5,5.0,,,2.0,True,True,False
CAFE WOODY ApS,"Hvidpilevej 3, 2600 Glostrup",,3.5,5.0,,,2.0,True,True,True
HOS TOVE V/DAISY TOLSTRUP,"Gasværksvej 29, 1656 København V",,3.5,5.0,,,2.0,True,True,True
Espresso House - Waterfront,"Philip Heymans Alle 17, 2900 Hellerup",Espresso House,3.5,433.0,1-100 kr a persona,", , , , , , , , , ",1.0,False,True,False
DUPONG ApS,"Griffenfeldsgade 52, st. th, 2200 København N",Dupong,3.5,264.0,100-200 kr a persona,", , , , , , ",1.0,False,True,False
KB-24 ApS,"Ny Adelgade 3, 1104 København K",Frank,3.5,407.0,,", , , , , , , , , ",2.0,True,True,False
Cafecito Mora ApS,"Holmbladsgade 18, 2300 København S",Cafecito Mora,3.5,14.0,100-200 kr a persona,,1.0,False,True,False
Original Coffee Istedgade,"Istedgade 64, st. 1, 1650 København V",Original Coffee Istedgade,3.5,79.0,1-100 kr a persona,", , , , ",1.0,False,True,False
The Cider House,"Lundevej 13, 2765 Smørum",The Cider House I/S,3.5,5.0,,,2.0,True,True,True
Cafe Dagligstuen,"Torvet 8, 3720 Aakirkeby",Dagligstuen,3.5,14.0,,,2.0,True,True,False
Grusgraven,"Enghavevej 11, st. tv, 1674 København V",Grusgraven,3.5,87.0,100-200 kr a persona,,1.0,False,True,False
Riccos Kaffe Nordvest,"Rentemestervej 80, st., 2400 København NV",,3.5,5.0,,,2.0,True,True,True
Riccos Kaffe Christianshavn,"Christianshavns Torv 6, 1410 København K","Riccos, Chr. Torv",3.5,4.0,,,2.0,True,True,False
Cake & Coffee v/ Marianne Eilertsen,"St Magleby Strandvej 5, 2791 Dragør",,3.5,5.0,,,2.0,True,True,True
Espresso House - Østerbrogade,"Østerbrogade 72, 2100 København Ø",Espresso House,3.5,342.0,1-100 kr a persona,", , , , ",1.0,False,True,False
Cuppa Coffee,"Folmer Bendtsens Plads 6, st. 2, 2200 København N",Cuppa Coffee,3.5,8.0,1-100 kr a persona,,1.0,False,True,False
Juan del Mar,"Stefansgade 30, 2200 København N",Gastro Del Mar,3.5,15.0,100-200 kr a persona,,1.0,False,True,False
Espresso House - Frederiksberggade,"Frederiksberggade 11, 1., 1459 København K",Espresso House,3.5,114.0,1-100 kr a persona,", , , , , , , , , ",1.0,False,True,False
Vesterhus Wine & Charcuterie ApS,"Istedgade 29, 1650 København V",Vesterhus Wine & Charcuterie,3.5,78.0,,", , , , , , ",2.0,True,True,False
Taste of Taiwan-R,"Løvstræde 10, 1152 København K",,3.5,5.0,,,2.0,True,True,True
Jack's - Bellevue Nord,"Strandvejen 340, 2930 Klampenborg",,3.5,5.0,,,2.0,True,True,True
GILT,"Fiskebækvej 103, 3500 Værløse",,3.5,5.0,,,2.0,True,True,True
Lagoni Kaffe ApS,"Svingelport 3, 3000 Helsingør",Lagoni Kaffebar,3.5,264.0,1-100 kr a persona,", , , , , , ",1.0,False,True,False
Cortado Kaffebar,"Nørrebrogade 122, 2200 København N",Cortado Kaffebar,3.5,450.0,1-100 kr a persona,", , , , , , , , ",1.0,False,True,False
Amager Centret,"Reberbanegade 3, 2300 København S",Amager Centret,3.5,5.006,,", , , , , , , , , , , , , , , , , ",2.0,True,True,False
RESTAURANT FAIR PLAY V/PER RASMUSSEN,"Kurlandsgade 28, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Rist,"Værnedamsvej 4B, 1619 København V",Rist,3.5,274.0,1-100 kr a persona,", , , , , , , , , ",1.0,False,True,False
mokkamokka,"Hovedgaden 68, 3220 Tisvildeleje",mokkamokka,3.5,56.0,,,2.0,True,True,False
Mazaco ApS,"Stubkaj 7A, 2150 Nordhavn",,3.5,5.0,,,2.0,True,True,True
Baren Herning ApS,"Skindergade 7, 1159 København K",Bar'Vin,3.5,305.0,,"Tutte, service, enoteca, vetro, atmosfera, , , , , ",2.0,True,True,False
Natcafeen kbh ApS,"Jonstrup, 3500 Værløse",Natcaféen,3.5,222.0,,,2.0,True,True,False
csv 2015 aps,"Skotlandsgade 13, st. tv, 2300 København S",,3.5,5.0,,,2.0,True,True,True
ØLHAVEN ApS,"Istedgade 24, 1650 København V",,3.5,5.0,,,2.0,True,True,True
Kontor,"Store Regnegade 26C, 4. th, 1110 København K",,3.5,5.0,,,2.0,True,True,True
Den Marinerede Sild,"Lille Torv 5, 3700 Rønne",Den Marinerede Sild,3.5,14.0,,,2.0,True,True,False
Bardynastiet,"Else Alfelts Vej 70C, 1. tv, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Pompette - Fælledvej 12,"Fælledvej 12, 2200 København N",,3.5,5.0,,,2.0,True,True,True
IS ApS,"Elmegade 30, 2200 København N",,3.5,5.0,,,2.0,True,True,True
Mimers Bodega ApS,"Thorsgade 70, 2200 København N",Mimers Bodega,3.5,109.0,100-200 kr a persona,,1.0,False,True,False
SWM Services ApS,"Refshalevej 151, 1432 København K",,3.5,5.0,,,2.0,True,True,True
Velour Cph ApS,"Amager Landevej 233, 2770 Kastrup",,3.5,5.0,,,2.0,True,True,True
Cafe Valdemar,"Sudergade 23C, 3000 Helsingør",Cafe Valdemar,3.5,142.0,1-100 kr a persona,,1.0,False,True,False
Y's v/Yvonne Kubach,"Nørre Voldgade 102, 1358 København K",YS Studio v/Iryna Petersen,3.5,14.0,,,2.0,True,True,False
RÅDMAND DAVIDS HUS,"Strandgade 70, 3000 Helsingør",Rådmand Davids Hus,3.5,406.0,,", , , , , , , ",2.0,True,True,False
VALHØJ BODEGA V/TINA RAMSTEDT,"Valhøjs Alle 67 g, 2610 Rødovre",Valhøj Bodega,3.5,27.0,,,2.0,True,True,False
KØBENHAVNERN V/HEIDI KOCH,"Sct Anna Gade 15, 3000 Helsingør",,3.5,5.0,,,2.0,True,True,True
Two Socks Gothersgade,"Gothersgade 87, 1123 København K",,3.5,5.0,,,2.0,True,True,True
Gudhjem Bakke,"Brøddegade 1, 3760 Gudhjem",Restaurant Gudhjem Bakke,3.5,699.0,200-300 kr a persona,", , ",2.0,False,True,False
Flottenhejmer Gilleleje ApS,"Vesterbrogade 40B, 3250 Gilleleje",Flottenhejmer Gilleleje,3.5,5.0,,,2.0,True,True,True
Bar Poldo,"Lille Kongensgade 6, st., 1074 København K",Bar Poldo,3.5,111.0,,", , , , , , , , , ",2.0,True,True,False
Café Haraldsborg ApS,"Islands Brygge 15, 2300 København S",Cafe Haraldsborg,3.5,274.0,100-200 kr a persona,", , ",1.0,False,True,False
Coffice,"Holmbladsgade 71, 2300 København S",COFFICE,3.5,45.0,1-100 kr a persona,", , ",1.0,False,True,False
Foreningen studenterhuset Sigurds Bar,"Sigurdsgade 36, 2200 København N",Sigurds Bar,3.5,98.0,,,2.0,True,True,False
Cafe Bageriet ApS,"Haraldsgade 44, 2100 København Ø",Cafe Bageriet v/ Hyrmete Idrizi,3.5,61.0,100-200 kr a persona,,1.0,False,True,False
Madvig Pub & Lounge,"Postgade 25, 3740 Svaneke",Madvig,3.5,61.0,100-200 kr a persona,,1.0,False,True,False
Diskotek Hightech,"Folesletten 10, 2950 Vedbæk",Erik rem henriksen,3.5,5.0,,,2.0,True,True,True
Mikkellerbar Årsdale,"Laksegade 3, 3740 Svaneke",Mikkeller Aarsdale,3.5,394.0,100-200 kr a persona,", , , , , ",1.0,False,True,False
Græsted bodega,"Græsted Hovedgade 5A, 3230 Græsted",,3.5,5.0,,,2.0,True,True,True
Caféen 90 Aps,"Amaliegade 22, 1., 1256 København K",,3.5,5.0,,,2.0,True,True,True
L'arret ApS,"Lindegårdsvej 41, st., 2920 Charlottenlund",,3.5,5.0,,,2.0,True,True,True
IMPACT ROASTERS (Griffenfeldsgade),"Griffenfeldsgade 4C, 2200 København N",Impact Roasters,3.5,46.0,1-100 kr a persona,", , , , , , , , ",1.0,False,True,False
The Sip Station,"Ørestads Boulevard 55C, 2300 København S",The Sip Station,3.5,8.0,100-300 kr a persona,,2.0,False,True,False
Dion & Dart ApS,"Falkoner Alle 12A, 2000 Frederiksberg",,3.5,5.0,,,2.0,True,True,True
Cafe Rosa,"Kongensgade 34, 3550 Slangerup",Café Rosa,3.5,25.0,1-100 kr a persona,,1.0,False,True,False
Bæst Bar ApS,"Klosterstræde 23, 1157 København K",Bæst Cocktailbar,3.5,225.0,100-200 kr a persona,", , , ",1.0,False,True,False
El Dorado Bar ApS,"Nørregade 6, 1165 København K",Eldorado Bar,3.5,109.0,100-200 kr a persona,", ",1.0,False,True,False
WaterSights ApS,"Flintemarken 41, st. th, 2950 Vedbæk",,3.5,5.0,,,2.0,True,True,True
Bartender Danmark ApS,"Amalie Skrams Allé 32, 2500 Valby",,3.5,5.0,,,2.0,True,True,True
Bungalow Bar,"Hovedgaden 48, 3220 Tisvildeleje",Bungalow Tisvildeleje,3.5,5.0,,,2.0,True,True,True
Beaver'Z Coffee I/S,"Solbjærget 1, 3460 Birkerød",,3.5,5.0,,,2.0,True,True,True
Frederik 7 Tal,"Hovedgaden 24, 3630 Jægerspris",Frederik 7-Tal v/Doris Böll,3.5,33.0,,,2.0,True,True,False
Café Blue,"Havnen 4B, 3730 Nexø",Café Blue,3.5,4.0,1-100 kr a persona,,1.0,False,True,False
Den Marinerede Sild,"Lille Torv 5, 3700 Rønne",Den Marinerede Sild,3.5,14.0,,,2.0,True,True,False
come n chill,"Amagerbrogade 140, st. th, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Aloe by CocktailCompany,"Knabrostræde 5, st. tv, 1210 København K",Aloë Cocktail Bar,3.5,191.0,,", , , , , ",2.0,True,True,False
Bar Sportif ApS,"Gammel Mønt 33, 1117 København K",,3.5,5.0,,,2.0,True,True,True
Kakadu Bar,"Colbjørnsensgade 6A, 1652 København V",Kakadu Bar,3.5,59.0,,", ",2.0,True,True,False
Spar 5 v/Jesper L. Henriksen,"Havnegade 13, 3600 Frederikssund",,3.5,5.0,,,2.0,True,True,True
Viggo's Værtshus,"Skindergade 7, 1159 København K",,3.5,5.0,,,2.0,True,True,True
VAA HOLDING A/S,"Amagertorv 1, 1160 København K",Vaa Holding A/S,3.5,5.0,,,2.0,True,True,True
"Emajoka, Café & kunsthåndværk","Havnen 8, 3790 Hasle","Emajoka, restaurant, loungeterrasse & kunsthåndværk",3.5,194.0,200-300 kr a persona,", , ",2.0,False,True,False
Heidi´s Bier Bar,"Skindergade 7, 1159 København K",Heidi's Bier Bar - Copenhagen,3.5,1.358,1-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Købenkaffe v/Christian Bo Aagerup Armstrong,"Vesterfælledvej 2, st. tv, 1750 København V",,3.5,5.0,,,2.0,True,True,True
EP DRIFT ApS,"Jernbanegade 1, 3720 Aakirkeby",,3.5,5.0,,,2.0,True,True,True
Kings Hat ApS,"Nørgaardsvej 1, kl., 2800 Kgs.Lyngby",Kings Hat- Pub & Natklub,3.5,47.0,100-200 kr a persona,,1.0,False,True,False
Baba Ghanouj v/Faiz Fathi Zeidan,"Mikkel Bryggers Gade 5A, kl., 1460 København K",,3.5,5.0,,,2.0,True,True,True
BODEGA 7 SIND ApS,"Kornmarken 52, 2880 Bagsværd",,3.5,5.0,,,2.0,True,True,True
Kælder Caféen Nybro,"Nybrovej 304, 2800 Kongens Lyngby",,3.5,5.0,,,2.0,True,True,True
JSG AF 1/8 2010 ApS,"Havremarken 7, 3520 Farum",,3.5,5.0,,,2.0,True,True,True
Cafe Cadeau,"H.C. Ørsteds Vej 28, 1879 Frederiksberg C",,3.5,5.0,,,2.0,True,True,True
Kulturforening CB,"Kronprinsessegade 54A, st., 1306 København K",Kulturforening CB,3.5,2.0,,,2.0,True,True,False
Favorim Cafe Restaurant ApS,"Høje Taastrup, 2630 Taastrup",Favorim Cafe Restaurant ApS,3.5,25.0,1-100 kr a persona,,1.0,False,True,False
"Henrik Ravn, Christian Cebollero & Michael Thiberg I/S","Helgolandsgade 2, 1653 København V",,3.5,5.0,,,2.0,True,True,True
BFP Aalborg ApS,"Skindergade 7, 1159 København K",,3.5,5.0,,,2.0,True,True,True
VINSTUEN 29 ApS,"Strandbakken 9, 3310 Ølsted",Vinstuen 29,3.5,105.0,100-200 kr a persona,,1.0,False,True,False
Cocktail Bar 1656 ApS,"Gasværksvej 33, 1656 København V",1656 Cocktail Bar,3.5,736.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Glostrup Bodega,"Nyvej 3, 2600 Glostrup",Glostrup Bodega,3.5,148.0,,,2.0,True,True,False
Daisys butik,"Istedgade 44, kl., 1650 København V",Daisy Kunstbar,3.5,46.0,1-100 kr a persona,", , , ",1.0,False,True,False
Green Sandwich & Smoothie ApS,"Englandsvej 6, st. tv, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Scotch Pub ApS,"Brøndbyvestervej 12, 2600 Glostrup",Scotch Pub v/ Morten W. Lagerbon,3.5,41.0,,,2.0,True,True,False
Min Forretning v/Henriette Knudsen,"Søndergade 22B, st. th, 3740 Svaneke",,3.5,5.0,,,2.0,True,True,True
NYN ApS,"Strandvejen 138A, st. mf, 2900 Hellerup",,3.5,5.0,,,2.0,True,True,True
ÅBEN Lufthavn,"Lufthavnsboulevarden 6, 2770 Kastrup",,3.5,5.0,,,2.0,True,True,True
Tipora,"Kurvestykket 10, 2840 Holte",,3.5,5.0,,,2.0,True,True,True
Hovsa Bodega,"Seminarievej 1, st., 2605 Brøndby",Hovsa Bodega,3.5,127.0,1-200 kr a persona,,1.0,False,True,False
Raw Power ApS,"Ægirsgade 46B, 1. th, 2200 København N",,3.5,5.0,,,2.0,True,True,True
BurgerBanditten,"Folehaven 68, st. 2, 2500 Valby",Burger Banditten - Valby,3.5,93.0,100-200 kr a persona,,1.0,False,True,False
Café Ægir ApS,"Dagmarsgade 39, st. tv, 2200 København N",,3.5,5.0,,,2.0,True,True,True
D-Palace Rhythm,"Ørnevej 33, 2400 København NV",D-PALACE,3.5,3.0,,,2.0,True,True,False
Nahas-Hakim ApS,"Finsensvej 37C, st., 2000 Frederiksberg",,3.5,5.0,,,2.0,True,True,True
Bak Sandwich,"Store Kongensgade 54, 1264 København K",BAK Sandwich og salatbar,3.5,92.0,1-100 kr a persona,", , , , , , , ",1.0,False,True,False
CHH Værtshuse ApS,"Norgesgade 54, 3. th, 2300 København S",,3.5,5.0,,,2.0,True,True,True
NTTLVT ApS,"Sallingvej 61, kl. 1, 2720 Vanløse",,3.5,5.0,,,2.0,True,True,True
City Bar ApS,"Frederiksborgvej 7, 2400 København NV",City Bar,3.5,11.0,1-100 kr a persona,,1.0,False,True,False
Tanken Guldbergsgade,"Ahornsgade 24, kl. tv, 2200 København N",Tanken på Guldbergsgade,3.5,7.0,100-200 kr a persona,,1.0,False,True,False
Ourøgade 36B ApS,"Ourøgade 36B, 2100 København Ø",,3.5,5.0,,,2.0,True,True,True
Electronic Freedom,"Saven B 2, 2. 4, 2630 Taastrup",,3.5,5.0,,,2.0,True,True,True
Å5 ApS,"Slagtehusgade 15, 1715 København V",,3.5,5.0,,,2.0,True,True,True
Mønten2024,"Lille Torv 18, 3700 Rønne",,3.5,5.0,,,2.0,True,True,True
Coffee Club CPH Lyngby,"Lyngby Hovedgade 43, 3., 2800 Kongens Lyngby",,3.5,5.0,,,2.0,True,True,True
Caféen 90,"Peblinge Dossering 4, kl. th, 2200 København N",,3.5,5.0,,,2.0,True,True,True
Allerbedst ApS,"Dybensgade 22, 4., 1071 København K",,3.5,5.0,,,2.0,True,True,True
Mascot,"Nordre Fasanvej 259, 2200 København N",Mascot Bodega,3.5,77.0,,,2.0,True,True,False
Cafe Limon ApS,"Valby Langgade 41, st., 2500 Valby",Café Limon,3.5,7.0,,,2.0,True,True,False
Lilli ApS,"Valdemarsgade 49A, st. th, 1665 København V",,3.5,5.0,,,2.0,True,True,True
FoodPay ApS,"Dæmningen 46, 2610 Rødovre",,3.5,5.0,,,2.0,True,True,True
Rhino Bar ApS,"Nørregade 38, kl., 1165 København K",Rhino Bar,3.5,266.0,,", , ",2.0,True,True,False
Cafe X,"Jernbanegade 1, 3720 Aakirkeby",Cafe X - Café - Bar - Restaurant,3.5,8.0,,,2.0,True,True,False
Jazzcafeen,"Torvet 5, 3730 Nexø",Jazz Cafeen,3.5,20.0,,,2.0,True,True,False
Baryl ApS,"Århusgade 78, kl. tv, 2100 København Ø",,3.5,5.0,,,2.0,True,True,True
Camilla Wistisen,"Rødovrevej 260, 2610 Rødovre",,3.5,5.0,,,2.0,True,True,True
Støvlen,"Jyllingevej 58, 2720 Vanløse",Støvlen Byens Bar,3.5,160.0,100-200 kr a persona,,1.0,False,True,False
Seb's Coffee,"Australiensvej 15, st. th, 2100 København Ø",,3.5,5.0,,,2.0,True,True,True
CASA 8 ApS,"Åboulevard 34D, 5. th, 2200 København N",,3.5,5.0,,,2.0,True,True,True
GGMagnus Aps,"Mølle Allé 7, 2. tv, 2500 Valby",,3.5,5.0,,,2.0,True,True,True
Chubbys ApS,"Idrætsvej 5, 3550 Slangerup",,3.5,5.0,,,2.0,True,True,True
Bernies ApS,"Pilestræde 63, 1112 København K",Bernies,3.5,67.0,,", , ",2.0,True,True,False
Ro Frederiksberg ApS,"Finsensvej 37C, st., 2000 Frederiksberg",,3.5,5.0,,,2.0,True,True,True
Biscoff ApS,"Etta Camerons Vej 21, st. tv, 2450 København SV",,3.5,5.0,,,2.0,True,True,True
Miss Juice ApS,"Gammel Kongevej 85, st. 1, 1850 Frederiksberg C",,3.5,5.0,,,2.0,True,True,True
SALONEN - et levende billede,"Østerbrogade 222, st. 1, 2100 København Ø",Salonen 222,3.5,165.0,1-100 kr a persona,", , , ",1.0,False,True,False
KOJI Bar ApS,"Vesterbrogade 164, 1800 Frederiksberg C",,3.5,5.0,,,2.0,True,True,True
Wcl 1 ApS,"Strandskolevej 253, 2660 Brøndby Strand",,3.5,5.0,,,2.0,True,True,True
Queen Co. Café,"Tagensvej 215, 3. th, 2400 København NV",Cafe Cantinos,3.5,328.0,100-200 kr a persona,", , ",1.0,False,True,False
Wish cafe lounge,"Vesterbrogade 83, 1620 København V",Wish Cafe Lounge,3.5,83.0,200-300 kr a persona,,2.0,False,True,False
Hovsa Bodega,"Seminarievej 1, st., 2605 Brøndby",Hovsa Bodega,3.5,127.0,1-200 kr a persona,,1.0,False,True,False
Restaurant Kul ApS,"Høkerboderne 16, 1712 København V",,3.5,5.0,,,2.0,True,True,True
DGH v/Kristian Mike Jensen,"Folehaven 72, 2500 Valby",,3.5,5.0,,,2.0,True,True,True
Pingo,"Jernbanegade 12, st., 3480 Fredensborg",Cafe Pingo,3.5,35.0,,,2.0,True,True,False
JOMA,"Stefansgade 14, st. th, 2200 København N",,3.5,5.0,,,2.0,True,True,True
Cafe Columbus Hørsholm ApS,"Sdr Landevej 3, 3730 Nexø",,3.5,5.0,,,2.0,True,True,True
Lord Nilsson ved Nanna Hansen,"Islevhusvej 49, 2700 Brønshøj",Pub Lord Nilsson,3.5,73.0,,,2.0,True,True,False
Vinstuen 29 v/Morten Bossen,"Falkoner Alle 29, 2000 Frederiksberg",Vinstuen 29,3.5,105.0,100-200 kr a persona,,1.0,False,True,False
Delta Machina,"Rødkælkevej 43, 2600 Glostrup",,3.5,5.0,,,2.0,True,True,True
Konstabelmessen,"Almegårds Kaserne 1, 3700 Rønne",Konstabelmessen,3.5,2.0,,,2.0,True,True,False
Home Bar ApS,"Frimestervej 2, 2400 København NV",Åbenbar NV,3.5,5.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,True
Vinbodegaen Nørrebro ApS,"Jægersborggade 56, kl. tv, 2200 København N",,3.5,5.0,,,2.0,True,True,True
STRDT ApS,"Rådhusstræde 7, 1466 København K",Strdt Aps,3.5,5.0,,,2.0,True,True,True
Holger Danske v/Tina Standhart,"Viborgvej 5, 3000 Helsingør",,3.5,5.0,,,2.0,True,True,True
Christian IV ApS,"Store Kirkestræde 3, 1073 København K",,3.5,5.0,,,2.0,True,True,True
Humlepubben,"Humlebæk Center 8, 3050 Humlebæk",Humle Pubben,3.5,65.0,,,2.0,True,True,False
Vinbaren Ved Vandet,"Strandstien 10, 3740 Svaneke",Vinbaren Ved Vandet,3.5,8.0,,,2.0,True,True,False
Mustang Hellerup ApS,"Kildegårdsvej 16A, 1. th, 2900 Hellerup",,3.5,5.0,,,2.0,True,True,True
Lucky's ApS,"Vindmøllevej 6, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Holstein Bodega,"Holsteinsgade 1, 2100 København Ø",Holstein,3.5,266.0,,", , , , ",2.0,True,True,False
Café BK Frem,"Julius Andersens Vej 7, 2450 København SV",,3.5,5.0,,,2.0,True,True,True
Miami Bar ApS,"Gammeltorv 16, 1457 København K",Miami Bar,3.5,105.0,,", , , , , ",2.0,True,True,False
Dagligstuen,"Torvet 8, 3720 Aakirkeby",Dagligstuen,3.5,14.0,,,2.0,True,True,False
KALLA KALLA ApS,"Hovedgaden 58B, 3220 Tisvildeleje",kAllA kAllA,3.5,17.0,,,2.0,True,True,False
LORD NELSON ApS,"Hyskenstræde 9, 1207 København K",Lord Nelson Bar,3.5,449.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Pub'n'roll,"Jagtvej 135, 2200 København N",People Like Us Beer Bar,3.5,170.0,1-100 kr a persona,", , , , , , ",1.0,False,True,False
ANJA SELLBERG ApS,"Præstefælledvej 18, 2770 Kastrup",,3.5,5.0,,,2.0,True,True,True
THE AUSTRALIAN BAR ODENSE APS,"Skindergade 7, 1159 København K",,3.5,5.0,,,2.0,True,True,True
DEN GAMLE VINSTUE V/YVONNE ELLINOR HANSEN,"Teglstrupvej 2A, 2100 København Ø",Den Gamle Vinstue,3.5,21.0,,,2.0,True,True,False
STEREO-BAR ApS,"Istedgade 126, st. tv, 1650 København V",,3.5,5.0,,,2.0,True,True,True
TOLDBOD BODEGA V/HELLE K MØLLER,"Esplanaden 4, 1263 København K",Toldbod Bodega,3.5,557.0,,", , , , , , , , , ",2.0,True,True,False
Damhuskanten,"Damhusdæmningen 2B, 2720 Vanløse",Damhuskanten,3.5,718.0,,", , , , , ",2.0,True,True,False
MC. KLUUD A/S,"Istedgade 126, 1650 København V",McKluud,3.5,609.0,1-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
CAFE ELLEBO V/OLE U ANDERSEN,"Sjælør Boulevard 49, 2450 København SV",Cafe Ellebo,3.5,157.0,1-100 kr a persona,", , ",1.0,False,True,False
Frilandsmuseets Cafe og Selskabslokaler v/Yves Carle,"Kongevejen 100, 2800 Kongens Lyngby",Frilandsmuseets Restaurant og Selskabslokaler,3.5,234.0,,,2.0,True,True,False
ApS SKARV - RESTAURATIONSVIRKSOMHED,"Pilestræde 45, 1112 København K",,3.5,5.0,,,2.0,True,True,True
Café Ålholm Bodega v/Per Røndbjerg-Christensen,"Roskildevej 167, 2500 Valby",Café Ålholm Bodega,3.5,47.0,100-200 kr a persona,,1.0,False,True,False
BOUZIYANE ApS,"Jagtvej 72, st. tv, 2200 København N",,3.5,5.0,,,2.0,True,True,True
Spröt ApS,"Tempelvej 6, 3740 Svaneke",,3.5,5.0,,,2.0,True,True,True
